"","quad_ctrl_1","quad_ctrl_2","quad_ctrl_3","quad_ctrl_4","quad_ctrl_5","quad_ctrl_6","quad_KO_1","quad_KO_2","quad_KO_3","quad_KO_4","quad_KO_5","quad_KO_6","sol_ctrl_1","sol_ctrl_2","sol_ctrl_3","sol_ctrl_4","sol_ctrl_5","sol_ctrl_6","sol_KO_1","sol_KO_2","sol_KO_3","sol_KO_4","sol_KO_5","sol_KO_6"
"Cdkn1c",8.24117003180371,8.17718544016139,8.68009580908659,7.55182895283356,8.63549525283251,9.23192367863976,10.2603383034462,10.021173589569,9.94064759148913,9.94106156873837,10.2433853075901,10.2478091622742,7.82833794274144,7.41820559336798,8.07810922164254,7.72475676400146,7.81734479444392,8.5620311847935,9.24843112656579,9.38181457929304,9.19324874938733,8.76590432622641,9.1363044122896,8.86020559221216
"Cdo1",7.73900460678202,7.51361843367807,8.84727262843587,7.26286841941671,7.28676503025336,8.11983993070491,8.72535226682696,10.0233114585996,8.29827644124146,8.97796099375615,8.58631677119815,8.46696886415217,7.23292015742584,6.39709749688467,7.46137760092786,6.36603465250722,5.96857223215754,6.87186443022281,6.69323339338334,7.31640959319974,8.09770127678976,8.08975615915857,6.6399603313408,6.71999730476881
"Cdr2",6.0147005997594,6.28946941583495,6.07284467960768,5.9204693217252,6.2938110152599,5.7989563958446,6.75811389350524,6.75382643931049,6.83849139968374,6.81443451333846,6.74337928490937,6.6333155581458,5.88061101914701,5.59588055516659,5.88231512051241,5.34995418497367,6.28474935437894,5.85961014644942,6.74121342456854,6.98812339755351,7.13946649728264,6.50368712607419,7.03105530806016,6.74337928490937
"Ift81",5.81773138779426,5.23416310698333,5.29599149311605,5.54337772084878,5.30415662796043,5.35274964720693,6.45884533399145,6.69755596887279,6.46579365786776,6.56594812504357,6.65003350255701,6.74351708227628,7.39570434664856,7.05287112418686,6.80818653972736,7.12439281473583,6.91769321367064,6.43020408389198,7.00306659002413,7.23247419996399,6.87323208707191,7.18045692984124,6.84779829853521,7.16545115854871
"Chml",5.13837859726799,4.97697393258372,5.13986724168336,4.79126987712895,4.72640505201969,5.10427540779981,5.9633831438759,6.13938045140989,6.21616507381756,6.00403409112516,6.12832611420469,5.9897533597671,5.44436790232436,5.30932595004612,5.15966697444367,5.43497165504483,5.22637315417981,5.59613124313166,5.93765226184073,6.04132250451928,6.12237202826531,6.02418797803316,6.2247445368843,6.01712505833684
"Cidea",6.61596030634336,7.65344661587047,8.88948419191514,6.350300022773,7.41113200116973,6.80636964990412,7.06544562860294,8.58411187073871,6.59512751565842,7.40362842059963,8.40563613830354,6.0070874449113,6.09082573420831,6.06968194896568,5.92571785471182,6.19959474939852,5.96984072012701,6.05815707954811,5.65054861988594,6.17221802530663,6.20773605108235,5.96614916819001,6.28378597131862,6.03363983621854
"Elovl3",3.11007648960043,4.73484631808223,6.24409628454421,3.03781568239105,4.00529900841431,4.40550701036232,3.09156740292239,3.57581204671604,3.14548984803106,3.14366655993827,4.45542978493269,3.22862675744647,3.23699420631953,3.3395965719548,3.16158424653375,2.79129488697774,2.90708651108116,2.58556640137433,2.99632598822903,2.89739058189785,3.15028685141849,3.0492969037519,2.83746137688968,2.83731095939883
"Clu",9.13998792149869,8.78962986117409,8.92743097828414,8.37539867469688,9.329884559521,8.58413556239033,7.8689238662557,7.37766810616209,7.29983231425778,7.87465693754583,7.75903887252856,7.37169966551626,8.59296250314436,8.37637316526794,8.56086628574581,8.11556272062794,8.66954410209587,8.22279622968933,7.54141359503725,7.64240971424418,7.32381335525307,7.23272792378739,7.65320040857223,6.80238505370106
"Col8a1",6.20842807266885,6.33573740905897,6.54646349960923,6.30419052761114,6.25743641955678,6.30019995433895,8.70849546853683,8.61133684061613,8.30912842783845,8.68872535390308,8.49039292922379,8.46719819371014,7.28167342050893,6.90728308591167,7.28549996373774,6.87249731342426,7.18314700365257,6.72433862055153,9.12094293521576,8.99859608354889,8.63983438589957,9.03733424405267,9.33301600387345,8.44740606514185
"Vcan",6.56029146310232,6.77917320815656,7.41810181040436,6.54978885819589,6.51830120928515,6.62510452611015,8.01335558787576,7.91465692695809,7.46340357405513,7.9484291306934,7.77497956817172,7.3494660902052,6.48042594677694,7.0959521073575,7.33857309847092,6.84360081310454,7.02048603208437,6.49167729611291,8.52630860720658,8.01635505100216,7.09724267999497,8.47039464543654,8.07529827401395,7.21529875891028
"Csrp3",8.77100484236761,8.45692816405941,8.18921194485435,8.65373507717659,7.19042623032097,8.42881214347148,11.1687032928545,11.1247156285476,11.1934939265707,11.3502519386341,11.101198174526,11.1902578101453,10.9575146736775,10.423801812385,10.3486884072665,10.4657961698281,10.0302354122245,9.83998010354696,11.9491954313883,11.6960176337476,11.7284900316551,11.8578591022953,11.8602786032912,11.6704981319991
"Ctsc",7.84525952462143,7.98049098310774,7.8569004590505,7.74360888887336,8.43021049560622,7.83353681402084,7.98282112904517,7.86268211507065,7.78220529672185,7.98508161244157,7.85903714907946,7.58374941702249,6.03773823674451,6.91223468369717,6.99013848089257,6.57816158573359,7.49831538588839,6.96761507995746,6.6279959112784,6.62835737494424,6.38172744578849,6.95713008106988,6.50022639049225,5.85004260842219
"Ctss",6.24222668639982,6.52221468879924,6.87397680198305,7.00246117216867,6.15368167674512,6.38391477332985,7.53814172231054,7.86166413662335,8.19756594094026,7.49378488035122,7.24753265417638,7.78026580394489,5.85913436348382,6.47557046836999,6.71005945759632,6.52379926136149,6.33634700918111,6.85868240029924,7.14190139315885,7.10143103445928,7.19837798986815,7.28979100347454,6.70517536737762,6.75425150445367
"Cyp1b1",4.62586577386866,4.88492561408708,5.25959682998834,4.47743943868149,4.48690145396487,5.13858003639577,6.35999787471934,6.58521781231352,6.7724468265242,6.36472828515219,6.72777165761161,7.01469831656646,4.43044297845009,4.72752939641504,5.16985037808192,4.38814294522789,4.1668924025771,4.46007024074428,4.73631033867945,5.10581922105029,5.4291988356474,4.37382156672045,5.23427944900087,4.69036285180838
"Cyp2e1",6.89447103166098,6.56204548286716,8.97796561730084,8.02391318776681,8.08682278407407,8.86606641671959,8.86240648268189,10.3553434082716,9.54142569135564,9.76753723835508,9.74125857455682,9.82823700097758,7.15651840401523,6.87131809839146,8.00049031344757,7.24915415035722,7.17645572072692,7.69143542024114,6.85313828850418,7.78955376152536,9.69242132429227,9.11589541603806,8.12097541317113,7.9594111365078
"Cyp2j6",5.09880481789396,4.86559765077763,5.01039186172112,4.78829834614311,4.86958669483969,5.44821339658742,5.37790629863645,5.54378501856136,5.42276852702654,5.5355665905774,5.43163288369545,5.83287120711409,5.39158566620703,5.11419777491199,4.81948109642771,5.04601648812126,5.44770639265613,5.43549209496323,6.17180256468045,6.34877001722662,6.3128339253651,6.01210088344542,6.20654115156951,6.51489755115285
"Dapk2",8.1515466984876,8.08464859113293,7.75532720403502,8.10048327382556,7.32265804098065,8.18722600851346,9.13293397003048,9.1469792229529,9.07585771496141,9.14402428191253,9.01671589669677,9.31443689324039,8.2309310618451,7.76400231608957,7.72401295193677,8.00041690010774,7.80950405035271,7.90294493995894,8.58905074941795,8.58819231190916,8.71945215889211,8.66718225929135,8.51462617982532,9.04357837253919
"Dclk1",5.07049498963758,5.03832272758344,5.15013788789634,4.41838702272291,5.03962508236915,5.00316777909765,6.18809679969834,5.72287857736216,5.83750314076276,6.02563937119806,6.25857306749659,5.77593028463631,5.07555871438622,5.41745671427249,5.39697092054386,5.02174043606089,5.52734093180536,4.78523160115782,5.73109573798683,5.65054400348622,5.36168363005064,5.53565718271385,5.66251800519766,5.05627550194188
"Pcbd1",5.0200334324379,4.35539980869578,4.63562369560305,4.26614673677968,4.70180715259535,4.56269915981546,5.39088337118014,5.59529051843803,5.30873875598126,5.75732901582499,6.14446324552884,5.44126888132322,4.54304346589589,4.37087449293385,4.49783102879386,4.06483290349527,4.38416988160027,4.3232468412109,5.18961502150873,5.19401757530832,5.11806645538606,4.93312693886644,5.11728458680362,5.05314374386069
"Gadd45a",8.01423008991063,8.43714151283474,8.20460501430544,8.71947715566612,8.36423022890678,8.34001476076529,10.1683097355153,10.0131795080893,9.95624772687799,9.46319155648964,10.1613785292786,9.91027342506714,6.94265368295587,6.53282440813132,6.69470757667819,6.722425614806,7.03786866812094,7.66773948471585,7.5775582378122,7.67269863639327,7.83085216780681,7.1510864003742,7.80311690654745,7.64472800225099
"Slc25a1",7.86990967679854,7.46991257847741,9.19946336924657,6.92537299370331,7.78488058699569,7.19679794929804,8.15229645797097,9.27498051122368,7.85358792962457,8.28250777974309,8.53375703492889,7.48125164331351,7.45393361003135,6.68480485710968,6.77633135448001,6.32993227261779,6.55771991725871,6.54362927900096,7.08691635011532,6.7430953140818,7.92353543409133,7.356809250217,6.82921058158245,6.60195745091866
"Dio2",5.54313909679002,5.18669096549484,5.61650114919502,4.48166327139645,5.42553881986496,5.70458538519288,6.89843777004571,6.66439568414083,5.60204192593883,6.03764808351337,6.40152060268915,6.35419431574287,6.37227665464906,5.62558891670158,5.68290880154101,5.25736567259968,5.93819779723508,5.59170135875133,7.23019162610575,6.75159593300894,5.91999424998165,6.41338056795599,6.36436429773151,6.5759322981425
"Mpp3",6.28709307683256,6.60418346724435,6.15797920908733,6.12076283196992,6.5968594914226,5.8141012124138,5.17262293980372,5.05985821069781,5.25723566571696,4.89389455516484,5.10566033921504,4.94930145328293,5.58160752458131,5.7484068148454,5.70244384062324,5.60598020323914,5.5849025400483,5.31880742464707,5.32077263508579,4.97549563666292,5.23556975650403,5.05812056463439,5.18123410202573,5.28061533640963
"Drp2",5.8721119796776,5.83405450223618,5.7460403889151,5.80214884031772,5.69206383384058,6.35446729368744,6.72022183898851,6.77553513687639,6.81349369596901,6.66958246269171,6.68324547832547,7.03620851710851,6.60280139103966,5.88456665822939,5.9487955203227,6.27719142892059,6.15712624219598,6.46965426006911,7.08963885556353,7.00436274269452,7.1796754786777,7.22344136543983,7.34028789462613,7.57706584358293
"Opn3",5.16205404100386,4.85817959921626,5.3893795274047,5.28534321113684,4.71892439882639,4.7883035352287,5.95681717448559,6.37567620998911,6.12918365267976,6.05241390167758,5.89053876148285,5.66455988493254,5.00388305577388,4.74694044978251,5.14966934539012,4.71596415534296,4.96587482703444,5.00466525455724,6.08288355159108,6.25095950697045,6.41730456057804,6.01104656267154,6.21209034809107,6.04334752012346
"Edil3",4.14918126103786,3.97587565586224,4.37822302797164,3.54829118849255,4.00948004503946,4.0275936392092,4.79658496976534,4.72000898458085,4.66653021341102,4.93762993027048,4.84631618852968,4.74210772554697,4.49335886670714,4.45007158774567,4.54610676255727,4.79748025949247,4.72241183539539,4.52729586782492,5.65121247198674,5.24521395738047,5.50901267528002,5.80707029826525,6.14008511154936,5.93163242016746
"Ednra",6.74488670201964,6.41465146644292,6.74206673518321,6.13111573808286,6.74822660592992,7.20953058003217,7.01976642748627,7.48240154597524,7.37335597786108,7.45069127764327,7.1418136746325,7.44235579664144,7.71068886028338,7.7585804667914,7.81424063493906,7.89927814407281,8.06284335887127,7.54925613774162,7.4209901056733,7.57715360937832,7.45643085875989,7.82828857258466,7.6289941827297,7.40777491394397
"Eef1a1",11.1241672180722,11.0677685964127,11.4000114947074,10.8069132082195,11.1262639758903,11.1460746929561,12.0211341845321,12.1982984011729,12.2785437274336,12.0331827081554,12.1491498142129,12.2503114055227,11.5512945536797,11.0557470959136,11.3003069350388,11.2225986639475,11.0675930855199,11.5272164017322,12.0362860505376,11.9360415918642,11.9647154151757,11.9425991004397,12.0455986610075,12.135807419526
"Emb",4.63186130509258,5.02597805531129,4.70591088677585,3.71907679767508,4.55021708686244,4.60639817129086,6.01684083459621,6.44839269359947,5.63035018492666,5.8645821527053,6.40240206318219,5.86155456041932,5.28606338603708,5.96350746056869,5.37503940901458,5.30865904387687,5.90509486046808,5.02945874274039,5.35811445862725,5.46842454797626,5.39420583279892,5.4876475893705,5.74439649044588,5.0534171904902
"Emp1",8.71046370454467,9.10630148843632,9.27173925047415,8.08457567709399,8.70015927484134,8.60161524169914,9.81707062624155,10.0232918209786,9.74020045901983,9.84165467444671,9.70395005322922,9.76155482023526,9.54905215459333,9.61563067216978,9.80523810712562,9.35584802488912,9.60642235683073,9.4696144809017,9.89636902799332,10.0299272537279,9.74973388984174,9.80273992471252,10.0230295836656,9.54776066019016
"Emp2",7.70512502962697,7.05928738057838,7.07654485523755,6.95055432348846,7.12646650824164,7.18673079825211,8.21932352286025,8.45704616688545,8.23024736299425,8.29897919570699,8.51153234640253,8.38535578011905,7.4985399260771,7.22507214287978,7.45318519601429,7.1911180511105,7.27871458972632,7.27762650086358,7.42644958754563,7.4567774483606,7.348618716704,7.26768254000598,7.36351987977467,7.24456403171231
"Enah",8.63887417641797,7.91124521822216,7.72898895553171,8.083213697249,7.64271360351511,8.29000774823653,9.78764749093706,9.81200241695226,9.76274951409882,9.67284234075628,9.47072188056537,9.54608267455502,9.34585948450012,8.74747992193682,8.70272152189177,9.04925172635371,8.49616153600184,8.37249788708254,9.9356440401486,10.1444844329732,9.80436534921413,10.2177173261296,9.88252850086939,9.65404225661383
"Eno1",8.48559973042485,8.75186934107243,9.31543244700064,8.17916353035239,8.98760275842184,8.55926200259561,8.45547215147276,8.99025495196516,8.70491254138744,8.86570558480997,9.08524075387032,8.44238619811763,7.7529605430177,7.3982325192367,7.35829417602132,7.31763483373036,7.36666616024494,7.72260298422509,8.10106040598029,8.28184961759041,8.20968114384723,8.20930021478178,8.3716989588336,8.31471753194289
"Ephx2",7.47730165803206,7.63867402447215,7.72039971598174,7.1136833144109,7.58674570910142,7.78883651785191,6.64998272750619,7.58803784519315,6.32268774803492,6.9876523805836,7.10589936702448,6.43258192186645,7.81315269762221,8.20741061249161,8.04570964719581,8.16106217651618,8.09476876766693,8.137496781137,5.84695380590111,5.76589333480105,6.26440771883481,6.43567960186501,6.29115734132238,5.72766602136804
"Khdrbs3",6.40727546135625,6.59343829120531,6.44949461497482,6.64456975442861,6.38739632828619,7.00274404919204,5.94085347201115,5.99197312100145,5.42697530099458,6.21172347918096,5.58702227309426,6.08921012485167,6.91938984901427,8.26003257853822,7.89919862115011,8.14426962216098,8.08053065287311,7.89789126323754,6.12338279357421,6.11739182305552,5.61209294120353,6.58912797240664,6.02231318832607,6.63829952337183
"Ext1",7.11286361227422,7.33520170923348,7.27076227174106,6.5494840644939,7.17025100144824,7.37078819771701,8.30084055854597,8.75265873873014,8.75281614020695,8.6419851548413,8.39312200923649,8.72393767574257,8.07023050100222,7.61569159726091,7.60504639384792,7.60139206577549,7.45388883807293,7.55216007971278,8.30196684646604,8.48088821046997,8.34254921633427,8.25850958123131,8.16935729421459,8.44071384979526
"Kcnn3",6.37029432022329,5.86173429670176,5.6920940899363,5.11169545629349,5.59231230355496,6.31230860305708,7.78476486405693,7.60286328424063,7.56969095797502,7.65700318080673,8.00263207738264,8.09074490674483,7.35961927227116,6.48131123902978,6.61898817621508,5.93800307354665,6.84726079776208,6.92447424588215,8.16642415969782,7.76098810687462,7.57265487293394,7.6787203828957,8.21476248128954,8.20865905708512
"Eya4",7.95611195591931,8.3613079595903,8.02772602599138,7.80111238986776,8.11239521163664,8.16955258138996,7.97751400026014,7.61887765716538,8.03283376277743,8.09947967196528,8.13579622235744,7.95300212003523,6.42411082625838,6.90224357010946,6.56876116458606,6.48174627073237,6.777836848735,6.48075303730748,7.19720513834089,7.04152253362522,7.28879332598479,7.00011098097639,7.37895588187001,7.10705243318809
"Plxnb2",6.60645112814279,6.34785486442945,6.74170768000952,6.22011326485584,6.65526580181884,6.77056952715398,7.79821165177099,8.14555776341943,7.9281464632139,8.12653696420148,8.13902570040004,8.16951020688702,6.87509287085519,6.58937736490978,6.80722243579953,6.77078586362228,6.7487361754253,7.0640753574045,7.56255694423347,7.68142100828308,7.55241042168452,7.41433412313092,7.6336140344107,7.60147023463727
"F2r",6.66338061808616,6.63962022905704,6.55048604737079,7.10900443080156,6.35835472878178,6.72325963960683,7.6751164800762,7.87780911639457,7.74328427647589,7.56400715924908,7.75583504479663,7.95682521664224,7.84307864639011,8.27719665832296,8.09137959434119,7.55653397669158,7.98834874808875,7.53004727152176,8.32360301834111,8.62444005569647,8.39703351808563,8.27897778031798,8.61336740343198,8.58084053589487
"Myh7",11.1581241281193,9.36768747439061,9.28453024446061,8.96002438327761,9.03141172582569,10.9630459709925,12.0249729407965,12.113791018283,12.1870256650514,11.9698243910654,11.8845332732217,12.3408258781393,12.9318024058627,12.5606161806574,12.4756131763784,12.4973141137748,12.539114498418,12.5348125288928,12.9855778255295,12.998819226654,12.996555166838,12.9387211948905,12.9326903596292,12.9873742000974
"Fasn",9.58443834320943,9.3048005053059,10.8327111078436,7.89062604980396,8.92060054874772,9.01672094974015,9.71612217123045,10.806410831136,9.22382225899597,9.77355386956846,10.1570477815199,8.8886368927467,8.95110307184231,6.90160539234434,7.52390648203267,6.59550003951665,6.88674432372598,7.10393444045465,8.2100759967147,7.76417550312461,9.51578789413603,8.543587196161,7.61515186788,7.6032632931241
"Fat1",6.38531979057031,5.82167948968234,6.56851620448286,5.58437994896337,5.87092434874451,6.39071244105704,7.47570016265525,7.77257918411405,7.34644124979324,7.63093782836149,7.30375682507823,7.44744939490129,6.61508417986544,6.67000844031282,6.48751703390049,6.26294330274334,6.67751466662882,6.51073045004442,7.28042198417411,7.44390309854255,7.34545006113302,7.24607535289596,7.31925166798656,6.89744067967874
"Fbp2",7.82967556459052,8.60672566765581,8.32495748854399,8.56163710752761,8.51885938806945,8.4240250457476,7.36316827772733,7.08626279071757,7.69074065662672,7.62462675702777,7.66123684631898,6.70702962244953,5.44851347650697,6.71187269526196,7.22776997977793,7.13311258494455,6.71395568963909,6.98521737376557,5.36467175642164,5.82426918823177,6.0840573668705,5.54533073085101,5.72528355159118,5.40135525804879
"Fgf1",7.45820499418728,7.5542327933665,7.39699712973901,7.16504619171103,7.35322750786665,7.69040559420526,7.24455595438937,7.30778158562832,7.21212272109727,7.3225106845042,7.11114088668932,7.52191272205739,8.28219104185749,8.73447525348198,8.67259229181917,8.72727971406319,8.43633811503249,8.46302575867505,8.02850083914351,7.87597054026371,8.01824058530944,8.32748920139412,8.05987232397304,8.10057500295738
"Fgf7",5.19908791061593,5.66347470767162,5.73374601885444,5.91202823593676,5.30967979644337,5.43845282500236,6.52190039869005,7.0942511254534,6.74226791892939,6.93226587617189,7.02592832916017,7.1267177682919,5.62802199463257,5.82930727962775,6.05349315637368,6.05662774372599,5.578503477866,5.68052735853727,5.53773806471065,5.95971823435022,6.09009794963778,5.86695468232291,5.67245157580285,5.57010636154341
"Fgfbp1",3.79952792239946,6.05687467832004,5.04988265502577,6.17453559970033,6.39143818865279,4.87995152324703,3.77601285460934,3.60357812634594,3.62678829275401,4.0608325753545,4.23854708125074,4.26616770131201,3.64141961380511,3.74988322358039,3.66429887946261,3.77423345657012,3.67674458889222,3.67655674005829,3.62213790320052,3.5329461686252,3.70560969454137,3.6122933800432,3.52660938445911,3.61541961283672
"Fhl1",12.1170590912743,11.4443538246911,11.3810392889705,10.5979671657032,11.4531484843891,12.0381404735936,12.5822801128088,12.549545897763,12.5289768967591,12.6068988715521,12.5335746932662,12.5401819372981,12.7268558756024,12.5357866150233,12.4279557932149,12.5252602348227,12.5336998600358,12.4465360440991,12.8932034119987,12.924755170999,12.9229671016929,12.9195942918194,12.928514726659,12.8600348235681
"Fhl2",5.49038504515637,5.89534026150629,5.36677480357334,5.69466993270184,5.77235627517456,5.4192590991133,7.35084033762944,7.69072926446735,7.52580952405171,7.58342119903648,6.87772369781226,7.09138216537575,7.03487294780625,7.1869435264094,6.64601461789259,7.25883670812247,6.54002062263293,6.84229873733956,8.08020870283116,8.17452934715057,7.59914803916439,8.10247918333661,7.68126831137092,7.84726373256595
"Ccn2",7.80627731340204,8.11879982057849,8.40057771670468,7.58215013911336,8.61755811255219,8.10283076405591,9.71206961404923,9.47646633559203,9.49255626978745,9.47898305390338,9.74444491670035,9.50010296253965,8.87315513370182,9.17816806047825,9.43585794820169,9.10317417925647,9.6192217491975,8.63678060401322,9.76115428926031,9.61871094722685,9.66002782099978,9.60949782188056,10.181474156956,9.72229421445709
"Lpin1",9.65857517156694,10.4308454605925,10.4331216008185,9.84801948840945,9.7062011095676,10.2538310500563,9.11683200671549,9.1188595408767,9.13649020861151,9.36108807265552,9.31161728556698,9.22043478331847,9.10692478484442,10.1935848501676,10.4573944301518,9.89721184435165,9.88781736853566,9.78952262019433,8.60263960835986,8.4952501453687,8.97846057212322,8.3900324355763,8.83279462237477,8.67992396079564
"Asb14",9.24445166145366,9.69282167006544,9.62165494387343,9.54030052525731,9.60009017805156,9.31054666351185,8.00599931632133,7.78651971881707,7.5616169188944,7.91525001141578,8.08983639588862,7.46581851766374,8.73247368351904,9.57888108078095,9.18990719604361,9.19824011982765,9.25807871054028,8.76343147018731,7.49698441204523,7.39731208476718,7.32136241740995,8.07990728349186,7.16425347949688,7.50610968323613
"Ncs1",5.2380930135873,4.75377206277502,4.92073468024656,4.83560475594587,4.75161888078334,5.03636916204483,6.07091679575935,5.9662815729254,5.68838927203099,6.167758570305,5.98177503381992,6.1790896754972,5.25648950090991,4.83097371606296,5.0001109215428,4.6295772125072,4.85587479511572,5.13048658542612,5.76022835686319,5.94764517244569,5.85913705345096,5.82138021369561,5.85704582451379,6.14457053123593
"Cidec",6.67613240128456,6.93019396589607,8.67993010919719,7.03897812377226,7.20337437808388,7.25030221613586,8.15279790975289,9.61590301352865,8.1546825224583,8.44797828929484,8.52541517540391,8.40927097202123,7.04985507593611,6.05643482643746,7.1331395197989,6.47247335682724,6.16049712461776,6.65182097909748,6.7141625211237,7.30977056456069,8.2340500376208,7.63727189235681,7.06600091360412,6.76538157635341
"Fst",7.10338952567751,6.43148610046866,6.72368964129233,6.41939937648992,6.66766416442278,6.31057307543807,8.22479431608012,8.66308758120058,8.53980821897244,8.46444804231551,8.42588508187327,8.81761816733147,7.384691618065,6.50808942945762,6.81492304611669,6.61454360876951,6.67570559594989,6.79676481433892,7.95964980568228,7.99974844125326,7.7202731295878,8.08474170855787,7.58843780575732,8.6171446711975
"Fzd9",6.40929560992988,6.23727664616714,6.39238829810968,5.66436894654747,6.79187107952951,6.43317710604795,6.70492570927956,6.56967268980724,6.20303182436067,6.95299675152246,6.08873431827653,6.4264970539042,7.93294509113925,7.76881593875923,7.4056741408076,7.30052863377985,6.76779927609721,7.3614195011802,7.14655356844419,7.18947877016137,6.83605713071711,7.53322245888685,6.95440139066495,7.44027430505223
"Slc37a4",8.90505600367099,9.16260435825439,9.43269878219182,8.33941013496496,9.4498102476232,8.78335112208037,6.80899571490885,6.66737936932257,6.7704575107561,7.2545861977764,7.3919483598239,6.66948514015323,6.36041386409735,6.67962690117269,7.01153551795101,6.5384649228058,6.88315468540167,7.05317463168208,6.04901521013259,6.36946297924257,6.02149852173743,6.09796815246543,6.4402449847468,6.4543585097728
"Gabrb2",2.54164381810518,2.34515117952972,2.40235827091957,2.62154614637729,2.88830083531952,2.83696924366091,5.29140575370882,5.69966024979173,4.77595690296434,4.04458744766093,3.61024572199198,4.5757804553895,2.26281206541706,2.56837577333001,2.12562133714204,2.55206457175088,2.77047012258944,2.31295236507501,4.73644422745295,5.75158815073509,5.08217234697863,3.28263141361987,3.33997640568725,2.68203015072594
"Gamt",7.71647518265508,7.18584370626265,7.88981281005706,7.71887998126174,8.18128240853007,7.38786282627998,7.72110176309685,7.55062919183861,7.73129683603389,7.85396582100798,8.07132077335687,7.58245909055109,6.61373933171807,5.60267923912651,5.86009110616278,5.45382172181855,5.86614709289439,6.29186152110173,8.00997757761332,8.10221229457463,7.70690239582235,7.43799566226303,7.94499254030585,7.38948499368862
"Gas5",4.90122388366024,5.25397761040222,5.67373179209785,6.29481097025463,4.53836140913786,4.40509303679301,5.11859964451213,4.384739381353,4.19194284854362,4.64798730739637,5.2240640922098,4.10714785382607,3.58116758035013,3.89474808696759,3.46641542873913,3.32569774480326,3.47455362764076,3.64777507640564,4.13329173259044,4.12454813485653,3.48084976516646,3.87225021757013,4.19490469522704,3.69742299783838
"Gas6",8.57732506404387,8.41112381835487,8.3368601217285,8.07559119887957,8.60635454293078,8.30666702446221,9.45892273115022,9.50393480501054,9.53175135792017,9.71859488988534,9.59986445827905,9.37223390390411,8.37489371392165,8.14854743075554,8.45468540897466,8.35531652431716,8.29430531581844,8.62787903895574,8.87607420707993,9.18209764258081,8.94118381085233,8.84424680438241,8.99263550382179,8.93490048675946
"Gdap1",4.96504204466653,5.39797472232257,5.60834205050439,4.86355389837487,5.74261155709323,5.30240025621812,3.93691888441111,3.50631067624987,3.60691647793198,3.93445395766846,4.43064286832938,3.62317551999373,3.27339051224905,3.62124381596094,3.5242716884708,3.55254670453391,4.06531497447219,3.81397115676915,3.17974149603818,3.5075487306045,3.38566528207614,3.2058659621442,3.52992856012793,3.27986342742546
"Gpd1",10.941086873457,11.0820510950815,11.3343607749928,10.2025779874383,11.2324605543111,11.1059877598235,9.88563204259362,10.3341098634269,9.61684757397276,10.1275592061829,10.170115767382,10.0510677054852,8.09542132762643,8.29482066573838,9.23216775929752,8.31279870131596,8.47038955315719,9.48817741289898,7.36037502358316,7.532732532113,7.954507297198,7.80115118609808,7.2968639301126,7.21464556895079
"Gdf11",8.94329028644724,7.99114482936978,8.31583409083145,7.8842487147284,8.41138080977428,7.70295833783357,8.66609523092535,8.54401141930626,8.34047834961175,8.78196380442811,8.86668027776288,8.55957102471217,6.90448318878802,5.86501533173787,6.14065760522948,6.31826636217605,6.21605147903675,6.64844106058617,8.16069112997786,7.9522272667423,8.04125979720427,7.48799009497713,8.02149204348547,7.80975016564416
"Gpd2",9.54909632006356,10.0373418379648,10.2055722524993,9.46832711444297,9.6801596340091,9.77052768731626,8.15961004482045,8.22865061251519,7.9152096894953,8.15928337697678,8.46851522424027,7.80604120426343,6.33243624888375,7.17920530407147,7.65338167926015,6.99221659849019,7.154188747773,7.35038708111067,6.17192895377772,6.27194548235052,6.41555714653078,6.17981676335944,6.44942584491376,6.70922103873579
"Gnal",3.60181391519807,3.96340487883525,3.74083461932883,4.38783059344599,4.00951658237346,3.75582123548889,5.07779664549478,5.14063173897493,5.3568484231247,5.39401033478759,4.86302259027274,5.38230297187084,5.45791443672902,4.34867147066895,4.08500406514704,4.62804532942919,4.36050850680635,3.86399469962557,6.12566449336146,5.88869305613966,6.26184655593873,5.69448420542274,6.17896242911262,6.40474992203971
"Lancl1",7.15666099371221,6.85679237782216,7.03277236553407,6.83847209088841,6.54974364011067,7.18032251580764,7.63538604448171,7.46198303984369,7.4562979366811,7.69442534709397,7.96270939506103,7.76079199494898,6.86169480805144,6.52277313101519,6.460086152009,6.5280109166692,6.34540085469752,6.63492595893199,7.72158759772343,7.68151005710407,7.58474611649472,7.63305142499803,8.03895941179738,7.8162409899671
"H2-Aa",7.22400026357564,7.21847397976838,7.5199855894944,7.01819533613634,7.11342569678047,7.02262966078379,8.22168937407348,8.64124410997716,9.22560491229467,8.44663295016009,8.62450737394755,8.27554272548732,7.1435663478118,6.83064584469975,7.11384165872132,6.39098965266744,6.85060198021676,7.52002491585352,8.23501374486654,8.31011409796704,8.71821838850715,8.1980395354024,8.26277422854961,7.4901345046431
"H2-Ab1",7.56889232435398,7.54299387153206,7.81444646535708,7.19233758512557,7.23414535805049,7.48587028095525,8.50397089482981,8.93583579557862,9.31798470187979,8.72585892646247,8.80797757969844,8.37369465639618,7.52806035215895,7.00410767040796,7.43169854337644,6.64435630350432,6.76937691064057,7.76655753505745,8.38808153830798,8.67396842988981,8.89463230027743,8.48383792661899,8.58785791807344,7.79034520873221
