"","quad_ctrl_1","quad_ctrl_2","quad_ctrl_3","quad_ctrl_4","quad_ctrl_5","quad_ctrl_6","quad_KO_1","quad_KO_2","quad_KO_3","quad_KO_4","quad_KO_5","quad_KO_6","sol_ctrl_1","sol_ctrl_2","sol_ctrl_3","sol_ctrl_4","sol_ctrl_5","sol_ctrl_6","sol_KO_1","sol_KO_2","sol_KO_3","sol_KO_4","sol_KO_5","sol_KO_6"
"10358978",6.08547124887959,6.32335781031292,6.29780683873873,6.15604318700819,6.0285274115806,6.11033514517276,7.1490723458219,6.51589400709796,6.8872523831808,6.75190015571221,6.46409717487147,6.94357464234995,5.76835067846214,5.80046938334375,5.48475283657708,5.93369385306765,6.27360642467006,6.18295392605227,6.90923914295563,6.42588254458088,6.13601222426857,6.40973247341118,6.66278135510411,6.50879112478957
"10385500",5.86239933082565,5.93228685419789,5.74226851642991,5.70901436789628,5.82014577104259,6.32547429845061,6.60489133006998,6.50115875132912,6.65255466436801,6.77637396174773,7.02169837321683,6.52763858651935,5.7761711807677,6.15450463746288,5.91281350740432,5.80002069561621,6.21005926404543,6.18092752795829,5.80038119105507,5.76640424092076,6.42729336917855,6.04303441151006,5.93044292309979,5.75608318550283
"10531415",4.14656849603259,3.50562808976149,3.82158142241887,3.61905889151084,3.53932836051861,3.53803679145277,6.31836627977561,6.294175684117,6.21908582221453,6.34800376737353,6.24671528730118,4.92062715508975,3.94477912967816,3.67307017463909,3.85699161071014,3.99803581033211,3.78464608514649,3.98070323873271,3.90692743438095,4.35007990187312,3.96201061470842,3.67864314340317,4.10052934915724,3.98501938690827
"10462623",4.06564130684326,4.49401107279011,4.68636669073749,4.25476978529844,4.43544278148304,5.10090623247349,5.85895530242199,5.07703864828009,5.9967841163418,5.33726612092669,7.33291437128925,6.13887820259658,4.94076465743229,4.3976632628282,4.91795722570091,5.11835138341765,4.45585171588974,4.93076514294705,4.46735540671555,4.08897430187467,5.59889872010584,4.34629124630955,4.20955661339326,4.96022238890372
"10462613",4.47203605903015,4.5965381029129,5.0936199022993,4.43391703063856,4.45351858857162,5.14819516712453,5.40339656228944,5.18945006220491,5.46503588476891,5.30606897651596,6.17390062294971,5.57664576608953,4.44240037831713,4.60728108450912,5.00435453733412,4.94831774769847,4.93351996927235,5.1230652702944,4.49531813074881,4.42232018396548,4.95541600503063,4.62822426580016,4.58300565985586,4.94669831619705
"10462618",4.66895431931795,5.16904332039283,5.54962064621618,5.92242615247059,5.03603714284736,4.91107875399946,6.06964497394178,5.26335722187479,6.40654471632249,5.68997253381007,7.36580156337224,6.39277120961103,5.09405530136952,4.8476386631945,5.05557597788184,5.59969722412869,4.93180223192055,5.33599483197268,4.91051341701985,4.33257931377712,5.6225631070502,4.93478954327438,4.62046042231468,5.2969312382427
"10400095",8.08154942594177,8.882737653674,8.41969162211814,8.12400489322145,7.79023187611196,8.47887951201317,9.27345552360191,9.03079384080291,8.86076533588708,8.8295510647501,8.38350370656584,8.64984129375574,8.64327031556243,9.95809662062958,10.0545623177235,9.70808218382843,9.4675988363101,9.00495304060368,9.57524873742632,9.3498469431348,9.28243740805996,9.55059796459441,8.71926213634067,8.8818552959846
"10392142",4.80068939166865,4.33981065309856,4.48138738464626,4.56474277834607,4.43190743857972,4.16678773225218,4.24763865453172,4.21263141805901,4.96028653768535,4.12194786606832,4.12097967560252,4.70580952105084,5.13523276890631,4.70826703313559,4.83077071732169,4.70234547282999,4.71355989587319,4.79696960938287,4.96833657875227,4.70534801073636,4.82131536257376,4.47390820870123,4.56764343894596,4.6260912837728
"10365559",7.44429072570611,7.438652177668,7.58787145236187,7.23970513965145,7.68285147859402,7.50017288817591,8.18193015361786,8.46146264806464,8.08464111734721,8.10561858592095,8.11686422900507,7.92805423797952,7.46643827560322,7.44739562848616,7.41350204210409,7.26937920816502,7.772317992117,7.43126562578381,8.09641603797724,7.96850725351525,8.06583364468949,8.14438284759707,7.95332778043708,7.73967389944664
"10554094",7.00863551397997,7.04193761748229,7.2134785361733,7.07528245470277,7.01713886216375,7.54367944068131,7.58256745939734,7.77311206249595,7.9794863416371,7.74862218392375,7.6125569671225,7.90011432654384,7.25455344770902,7.42898105526045,7.5491903624499,7.52812475327983,7.48253259207796,7.37779682946603,7.88513388134048,7.77797128976541,8.01669328324943,7.80312746678873,7.5819463889355,7.83952743179391
"10569344",7.47469793681954,7.60239185851354,8.06997129415751,7.85235312677035,7.72767336199739,8.47031623248366,9.36790304962141,9.60726019691771,9.63719366583955,9.39386133899751,9.32100127691431,9.88015202779181,8.01020542602078,8.41104173134778,8.31599182383075,8.6238404448661,8.87453013275315,8.62988874910104,9.30674188158826,9.45070973967504,9.29876424545807,9.46491597089078,9.04274708815367,9.19925417121125
"10447799",8.72094878750158,8.38711101186507,8.58128886919937,7.83024656591061,8.32393602205191,8.87197996662,9.2145367489448,9.32825050909595,9.28449953350159,9.25816691971348,9.17956987278227,9.43502135648061,8.82492559272358,8.38291362321613,8.50208991413267,8.43889887707495,8.5004746790103,8.74546852244013,9.61434807914666,9.54968067762626,9.46925880121007,9.43067169717446,9.38935018424722,9.69121179566853
"10442625",5.29238150052975,5.42238117730026,5.12697723725696,5.45663017602445,5.37181946036497,4.80420934554264,4.77254647692703,5.44050137391724,5.02801738665039,5.23350923689613,4.55357421319018,4.8613840493756,5.42935323811436,4.98987949328205,5.40828531393571,4.99233475153794,4.77232239648722,5.08169627770867,5.0150922163774,4.91532141102258,5.22742355397951,4.92681818294837,4.60566253081063,5.00092984658565
"10502655",9.16867671100528,8.7463311033249,8.99540525505552,8.89368006524338,8.965646767527,8.72841509681096,10.785620406302,10.6344187118454,10.6861499730814,10.3230481174584,9.98174132773457,10.3816392477809,9.88276191641243,9.49137490756298,10.1437149421974,9.31004481365162,9.78394935302768,8.67327705184053,10.9948222062263,10.9379923633194,10.5799392802382,10.8317565870502,10.1749254720684,10.3021003112994
"10384223",7.25898893590174,7.28443232600109,7.58401704046717,7.23958861493038,7.09803271820583,7.68143896225651,7.82145787310892,7.89757433056048,7.79784124202005,7.68477210267175,7.42867284216775,8.05588670526488,6.85877227047787,6.7485368070257,7.35001360026178,7.07624150413855,7.06379742765427,7.76943750659122,7.32449460828448,7.22776210734854,7.51443243890364,7.30062416030518,7.54147522266153,7.83706923303288
"10381096",7.63942256441556,7.88744676028551,8.20876612439646,7.58714033419116,7.92754898073964,7.30605356557562,8.54922836644396,8.85431617250583,8.49129935032206,8.58643240645697,8.6120040621568,8.21682399636452,7.78450610117931,7.59657866810986,7.99553857062361,7.68054617618681,7.46365510604085,7.54022779958869,8.34891861599426,8.51138997220293,8.29701958766219,8.2616685597704,8.31628420199391,7.74801338108507
"10355500",10.2470103001749,10.2740802914217,10.3935660417679,9.96841866875319,10.4451603266322,10.0423906434594,10.4982299642873,10.3256765954516,10.1265674855091,10.3830294827803,10.3229623308878,10.1685329999679,9.74347973484519,9.39658357003385,9.75717511703023,9.29906198057664,10.1661164891536,9.87331593040638,9.7250690066052,9.53833257102206,9.4069918660552,9.60756679565256,9.61243128247922,9.24561304405326
"10427125",7.64777733097329,8.11014443096775,8.46638566421128,8.5355937712928,8.01463559961218,8.04236977070252,7.72274162732383,7.88439987908626,7.49772729305904,7.80281206031073,7.66622722074504,8.13147859026546,7.87133174136474,8.26837592365143,8.32826867767773,8.35621218714136,8.09569833703055,7.99939424162335,8.05517822084344,7.96234551835282,7.61185193735212,8.03493986949059,7.60363401589125,7.74071413548937
"10438060",4.71838361955087,4.88976909464994,4.45757908281331,4.60591512575912,4.47870854769572,4.52187570028071,5.49721989487996,5.52196262216206,5.83567128497825,5.22730759534062,5.48529096820484,6.24110322064987,4.90204167564243,4.85622077557804,5.13097919127243,4.90572643358682,4.72256153388842,4.59729055950334,4.89725021837857,5.53814990934852,5.11700843968947,4.67099949251157,5.16642361309287,5.23845317586045
"10456005",7.2401031462536,7.40152089458398,7.55976302859064,7.69082270190042,7.2836824034934,7.24299123868004,8.27785480089871,8.62477208625481,8.88961238634817,8.40558302195064,8.67988789301838,8.26302893010504,7.30613522665558,7.2365924707012,7.47375407819692,6.91483558911023,7.26259033938005,7.82262981681484,8.27374180468172,8.56879930162758,8.84436672096929,8.56618647463948,8.39000283440256,7.83551691815836
"10577560",6.04451136451365,6.04659818615383,6.37012227617491,5.99687523651959,5.98405340313223,6.523240066372,6.50276322658527,6.59362547424749,6.48530042736774,6.64376624027325,6.58517564118492,6.73855828547895,6.17056694419113,6.01719059145376,6.16716566057552,5.96137524252786,6.13895955381944,6.38169691329418,6.37454823656525,6.35307438709106,6.35871139087374,6.43900449784687,6.40186491191263,6.63877095298678
"10436841",6.93015110467488,6.97018209401787,7.45356550111516,6.84630449575491,7.06376132154957,7.37207252368037,7.44791496661202,7.70942969356157,7.72138911728001,7.8358127995797,7.33423658962063,7.80418811784091,7.3818653055647,7.54563405402867,7.72914283444076,7.55983233499596,7.43459399780229,7.79078925139011,7.29228940255686,7.58536819478123,7.64172107189549,7.79167441101553,7.40166451762873,7.54220981712086
"10492540",4.64990012397692,4.56086782378236,4.24613943685655,4.00153783082804,4.44692240629585,4.18183745785099,4.21286460293704,4.10768344769529,4.48004239917895,3.64374419916515,4.60582409560219,4.24624511541098,4.22202570621107,3.80930881499706,3.95118134718765,3.52943450696851,3.89115732353184,3.7880382874781,3.93351226585009,3.56582892170422,3.82972568044054,3.81613602545395,3.36103081318083,3.62385337913111
"10599174",5.35492768707886,5.82370643536703,5.83791308025141,5.76580667714218,5.89176355465208,5.96876130058831,6.37944073352604,6.64012650862381,6.17159874078232,6.68497751493697,6.59233057627387,6.61121158665542,5.90439395267704,6.11958265454743,6.11540866902476,6.1831740381266,6.17650648737193,6.16744968819353,7.14826934548323,6.9203630588142,6.7159943930614,7.27683288558124,7.1892688313983,6.92763297824524
"10579958",4.87785842479312,4.78842246795945,4.98844020808816,5.47207102221195,5.6912850242428,5.24573341925821,5.35398741599585,5.66336955884377,4.38850668673632,5.6629273558377,5.64642024854633,4.76413799888191,4.41331653403216,4.13559710012149,4.88428293811015,5.06623390841079,5.26113150328963,4.78984319493537,4.07449333201807,4.63973556460348,4.18822965672506,4.49129757572783,3.97950934081497,3.72815555384504
"10345762",6.51533208726513,6.68570543643807,6.71940333433271,5.84643265834497,6.83262595023406,6.6739318754274,7.01094243292614,6.88125680271412,6.40087071467403,6.51982769234077,7.07478279941662,6.77344510946026,6.27977371533833,6.90910681897553,6.84644303495421,6.46337827560706,6.75143777049934,6.30547501524276,6.07943323170704,5.97698763417446,6.05391193147238,6.09746515828093,6.30383114313486,5.81286241975244
"10345752",4.5562492275166,4.45392478921599,5.03459946719015,4.79630768218919,4.45109606863065,4.51408865524579,3.90919687008541,4.81451916235175,4.57997419205512,4.04751476945263,4.46156578655981,4.37373844155201,4.56850921772732,4.11373638022526,4.73107811293402,4.37416057385936,4.38020759526591,4.54799657626285,4.64581086744455,4.2535220226089,3.90936140802357,3.98716403506356,4.17873464492777,4.47055084421596
"10557326",5.95820456865296,6.01492853990936,6.15925601896147,5.93733839091479,6.20097519901251,5.93608017614937,6.49498578456586,6.4211382538888,6.55599420321452,6.2590525406579,6.48146098730725,6.42106229361392,6.21791611395402,5.98137566748402,6.06485576443343,5.93586886702119,6.12247314065728,6.22146825605445,6.8367559741271,6.44143943242316,6.2850331425042,6.43666434725229,6.83397432374167,6.27720686642708
"10556005",8.09469586954075,8.26523254559195,8.38212883454108,8.25990871460075,8.53315329231898,8.26734116129713,8.78252059388625,8.99652652098625,9.09984131452936,8.81638610512204,8.98002435876095,8.95512323270154,8.33288139684224,8.38668961015188,8.32330155411911,8.35290307637913,8.55887035053924,8.37082333051854,8.92886870148814,8.91632171891804,8.77069131924475,8.68857747825468,8.80946066851126,8.83787663259346
"10546510",8.18524254092486,8.27371898641095,8.18276353218559,7.73312985938835,8.58600527649641,8.29144543964965,7.69573065050307,7.41271284429294,7.4780910888773,7.63809381642557,7.5033800991664,7.36964181408421,7.27595414761518,7.05833535989473,7.20863770897522,6.93045195441403,7.25085287370682,7.40788721768609,7.27845589668504,7.25451251507843,7.12377423303246,7.08198753545456,7.25012366104385,7.2042510103876
"10454039",7.31582844875701,7.79515473260376,7.38466174284429,6.94515039904949,7.26047294104758,7.13711409293516,7.47647917243882,7.48622609622739,7.4029059816556,7.3220906015186,7.61471269341329,7.58328375975406,6.79970748875991,7.91638112270632,7.77101665761563,7.03273458743777,7.26473687747321,6.86815713142011,7.09693641884969,7.02055542640528,6.90824256116054,7.12055122906018,7.47195763531216,7.41863572634719
"10357155",4.75071156969599,4.98104684868298,4.97143515425517,5.56433935536306,4.69430824255153,4.65122356207578,5.92569206827505,5.91190194036248,5.93424483948068,5.64632427234843,5.41706205913502,5.85929854929566,5.25091583051352,4.85885952027596,4.78152418677758,4.89913378041363,4.77886097254903,4.8730891297219,5.26017541615988,5.38477595460731,5.31232419934731,4.92934428770973,4.9672104622051,4.91135169978001
"10354521",5.45949708777522,5.73092539113549,5.74635575521106,5.68770824356449,5.75280891395319,6.04452400898743,5.57924970074399,5.77567334824944,5.8167870838951,5.92919996174394,5.81442660902003,6.06560665921296,6.11302746141398,6.08641305023038,6.19369413477025,6.318571974813,6.22895570172605,6.3316030619393,5.67300093077276,6.35096455352392,6.26838253051436,6.11462417335429,6.20334242487554,6.40646208911785
"10348244",5.02752144979448,5.58056248382843,5.24436574050183,5.30165364484522,5.15087368632764,5.45982275380477,5.85032115127173,5.97312314775154,5.86576663847,5.74382653126895,5.89155073019167,5.93563822092901,5.52999690588163,5.52048495151045,5.54465505131163,5.46863700176054,5.41583949371249,5.62061923084785,5.89791885716657,5.93460729189291,5.86202413655367,5.70550823672265,5.97838236537756,5.5995999229065
"10576692",9.74417896517007,9.5192611823799,9.44404952002817,9.28083069376032,9.01696449693755,10.0563585014525,9.5408067189596,9.61659850591234,9.65210524138637,9.67009679214725,9.46597551121595,9.81537485315477,9.78757501623443,10.0653236831768,9.91355402975961,10.2338933567878,9.98724207576964,9.85702774591852,9.74273981585858,9.78868641070952,9.97997780439899,9.89882744913132,9.63525067977675,9.97807339129702
"10347792",5.35825435790371,5.6091377073733,4.96504902512574,5.08141069700101,5.42362976288341,5.09331071632915,5.2139034640825,4.17253716356153,4.74800370049169,5.27570944396081,3.81324747722984,4.60620917238986,4.26602674491459,5.28304006249902,4.63796244645409,4.29552078869478,4.44246157005814,3.96454731992386,5.12175133553993,5.0125362788031,5.18128496685061,5.66118319242267,4.85396256337019,4.93504800956944
"10412267",6.06777953810987,5.67566931136864,5.98397730697062,4.861235091049,5.60912752712748,5.63872040381745,5.96644557818818,5.74201537564053,5.64803419089016,5.90757263582783,5.59078091845119,5.28469220284353,6.15550347913041,5.77017748865126,5.76980011990215,5.70245237476244,5.95703501400464,5.50705171660917,6.14532846982169,5.69245132001737,5.37567982992587,5.51193299438056,5.3045342136372,5.40395798318165
"10390117",5.85386886735625,6.01295970303722,5.75424160848834,5.37429549039696,5.84511613693925,5.77640595690811,6.23883834218187,6.27992120834093,6.51777379193777,6.50905257104106,6.22344584800781,6.64060742469548,6.10144971606238,5.59988437241415,5.75915104713687,5.73912994821374,5.37524787283982,6.0400327023284,6.69647381751309,6.93167394245338,6.85797994030587,6.1768924829975,6.93796300117114,7.221820585395
"10473125",7.46241773497308,7.69323963390316,7.82255366198619,6.92880969237204,7.6532154800769,6.95480903588964,6.88738897466149,6.64652572313491,6.57445549134608,6.77283377669928,6.6510686518081,6.98196444893899,5.43100673485979,6.09578606656387,5.82379920581104,5.64722953580626,6.05795632587859,5.99106881760832,5.8883357033418,5.81891987384537,5.93957145921152,6.04252371975739,5.68937323281072,5.81765697974546
"10433114",6.38279177312412,6.29744959759507,6.57268848885545,6.37388780816095,6.58355098799172,6.77639361945632,7.87948365937323,7.79552402541977,7.92041312001957,8.02595760749653,7.57998955964007,8.07220109031603,7.76296714726933,7.12662279999354,7.09959308960859,6.95968335194435,7.03538701617588,7.3543238652826,8.76980039124758,8.83211378393711,8.41059595876575,8.38954239004301,8.48314505497582,8.62819660864861
"10367440",7.79765278665116,7.29815566531092,7.19373025356557,6.93323553907078,7.31844411768425,7.34737405507624,7.68390531191245,7.74805106376353,7.8351022832964,8.06936293443255,7.95408416346372,8.10785634731235,7.81406854979289,6.74118875585399,6.8247259863828,6.88974514327314,7.00924228047685,7.69177358880065,8.19207820393162,8.11996300273754,8.14207349942742,7.94355317337188,8.0956860712757,8.48814052747192
"10557862",4.39837114514469,5.10852164955163,5.266408790438,4.5511432042645,5.19276896513964,4.77404046827345,5.15517820090405,5.59829895448856,5.51921248241201,5.58210053105049,5.68080420849466,5.50602741403336,4.46072909773765,4.9406280780166,5.1531771908657,4.56185493194738,5.27193064199596,5.12277877471269,5.44875553138417,5.54533640281452,5.47545051320731,5.65909970740825,5.46228048753192,5.01610343502042
"10576661",10.2758831919512,9.98345714067011,10.1457217999335,9.69201199029631,9.98324146157456,10.2784773785967,10.7517710564232,10.7237426486331,10.6940501245005,10.6597572655674,10.7324421800986,10.8224755928583,10.0141895474112,10.198149338259,10.2988343173117,10.1996477964585,10.3839180471006,10.2123846737037,10.623919004448,10.4944455705507,10.7026398243031,10.548923638841,10.6474263788221,10.7248870796782
"10364262",4.90418743116845,5.0588306606032,5.45887222902996,4.85629829151625,4.49204590849907,4.97327552515426,5.33676111423479,5.53851595574105,5.68837108399242,5.47213366689429,5.37279936601813,5.52815256162292,4.83834536173859,4.96469664237127,5.1335339178169,4.9425616560124,4.75516892625696,5.15934156125213,5.14434593006233,5.24970683263074,5.17643845540527,5.34130448192305,4.92666110474133,4.85394783392312
"10441178",4.21830433707643,3.97210557917501,4.03496662855092,4.04501404218961,4.06193319679085,3.98324541353194,4.19017861149967,4.41225703836346,4.42818369219264,3.82774608110532,4.04787307493042,4.11975655795329,4.82665309343096,4.28968461761957,4.42674862987733,4.43481969830905,4.25168201473144,4.28435708294124,4.42335043343083,4.61474135957544,4.40093286221852,4.25868727981057,4.36980519449737,4.43525945995245
"10435305",8.46252599328382,9.01732651166029,8.86963571476706,8.16839448071995,8.86777579432733,8.95025250524077,8.48574535238738,8.55012995742659,8.48468430832041,8.62705530203745,8.39043353519991,8.61005302212936,8.75844106388919,8.87630999045854,8.97640739443807,8.67788743773801,8.84878876564576,8.8687098311649,8.61501899435361,8.55370306817831,8.44727757487749,8.61450466363634,8.50620347885744,8.6533399629162
"10483000",8.68996793042762,8.11081766263985,7.74796526072335,7.21083813293696,8.13586721965552,7.77711722274956,8.58642182494647,8.12885295012901,8.27570753103853,8.53061741423613,8.29610151618948,8.29063624186139,8.49162734113827,8.49824195899499,8.11974255948522,8.12388807687864,8.68709681957704,8.05017369009959,8.73731794781762,8.46760402301652,8.2237071345707,8.72853066580057,8.67874949017648,8.42655983379501
"10568502",5.22561697989949,5.40546362764475,5.54111101220876,5.36735056270906,5.17995062194268,5.04453293076682,4.74144968630868,4.35109841750225,4.60754191346582,4.668365166205,4.5212221549665,4.25557981517372,5.11869172573131,5.03047933013836,4.78694917022448,5.07093829701648,4.69133680174067,4.71105964155917,4.78789915075909,4.61369233289315,4.61763730114897,4.95482883620723,4.81603442855661,4.83486143735704
"10476197",6.75878076069236,6.80160015719087,6.6693587732004,5.93371565225393,7.09167205624202,6.54569194775365,6.96829741096978,6.91226981749607,7.02853132711859,7.14218773183961,7.01440165918313,6.88698697893796,6.61769854088877,6.17927573464092,6.22206881074864,6.20203587076608,6.3359888105538,6.35753422983633,6.55692276965612,6.64254642139704,6.55400963305939,6.58354146562761,6.60653986213138,6.62257683838981
"10488060",6.71256314812006,6.68566935368609,6.88299806395709,6.37658998974662,6.24081430746862,7.12075017175016,6.62583098864272,7.25455107198574,6.58223579858101,7.16696372430427,6.67912619477327,6.91959014790369,6.96216916982678,7.08165156343537,7.11649229854659,7.15866328165878,6.83381308643512,7.14643840793655,6.59726839577333,6.96367957948433,6.77427723831633,7.14214094740416,6.67044833113595,6.83377075652395
"10462363",7.98589938188025,8.639442217536,8.57744937394639,8.66936647570768,8.5234134941202,8.73945883969902,7.46253623560002,7.44949010105654,7.21674883316983,7.5370493647042,7.38958188970429,7.38323055557939,7.4002269458142,8.31135261687632,8.16407427336234,8.19701268561195,8.81277073289976,8.02553183873065,7.16299731131141,7.20506322716184,7.34689036539284,7.58285208631325,7.41927781364743,7.38086210382086
"10495197",4.34894262908472,4.29831298381881,4.26819048948726,4.20212321419008,4.35221435552314,4.14471673689733,4.26690732043125,4.59465007648111,4.24036422722296,4.1566846087107,4.33568248498625,4.4868168838252,3.98565048345026,3.91509194167402,4.13471775116284,4.16658643004983,3.90861794538843,4.08914799002938,3.92828794284902,3.25366375045438,4.30315845040242,3.82150475978668,3.72484113961046,3.91513603027721
"10548043",5.73206647852322,5.86187872507869,5.89671248358001,6.45200097132052,6.04075923727769,6.68922376443619,6.26874366526158,5.7451025441651,5.92242762166094,6.0469553721503,6.25718761893232,6.13979754725829,5.74861637854871,6.30469864184162,6.42125940308886,6.32933888594224,6.3793437582297,6.66204826502014,5.88990611918354,5.59617282515814,5.80986062782467,5.76012087702327,5.91586768937032,5.88873274790552
"10552932",8.58660441451967,8.41046757714151,8.41458638982724,8.06225483045186,8.63803609859098,8.99328337651144,7.52594221512221,7.26472911840029,7.18430554746829,7.58045324658303,7.27994377093242,7.53971225227293,8.08048356556319,8.17728558681897,8.59599433835024,8.03993568851165,8.22281074588819,8.3858087723592,7.2629698267642,7.21993545010575,7.19443816375189,7.25956111454272,7.44818722023517,7.69129570331303
"10492402",4.22717129000252,6.05937030873024,5.63970002002977,5.15235364129494,5.42829980232573,5.16314385241788,4.19877510618434,4.21511336204266,3.96926318997709,4.03494480210404,3.92005901520744,4.24416714111407,4.41167200424119,4.53322215982381,4.59016242444137,4.13739604072238,4.56584537827652,4.53875444615531,4.01732888918415,3.78717883599796,4.15180695391633,4.25553064433019,3.91248785911845,4.21165237381062
"10489872",7.70185065990891,7.73623415189633,7.87532606657237,7.34047585656331,7.59109561616522,7.77273584070395,6.78821486138619,6.46045977723731,6.50119826857543,6.83363371944982,6.20999019407746,6.47132819206387,7.19781974496562,6.92491413789516,6.81754284346433,6.62232953856944,6.72344013080992,6.75154752383632,6.44016328380516,6.49654932217553,6.62574292974806,6.36811740261054,6.23462847067173,6.39052147550044
"10553261",7.5003002035321,7.18302643099824,7.01064159802255,6.79870920735912,6.6770389675756,7.61833286101952,6.73757061312695,6.4655506858545,6.42164518486419,7.01929811250322,6.5775832491541,6.66038415221964,6.42483557617323,6.66076366836235,7.19379315180176,6.63930893333856,6.56527778433338,6.25355734020046,5.76712188127368,5.72866127149568,5.81250432117956,5.76694432466035,5.81111698775224,5.77116539241859
"10563480",7.78282171589528,7.93719748562963,7.72744335484265,7.63026044949406,7.82057447398154,7.73620203232283,7.09226092425997,7.06530332449077,7.38419348102691,7.30020338687648,6.92791633568691,7.31346272813501,7.52978729875169,6.98553534343865,7.19981786514456,7.18507507540076,7.07339767148041,7.38546870026526,7.26300614548941,7.35762438151311,7.43572517765236,7.39935160208993,7.07331406438732,7.62467584998094
"10376747",6.98489765939284,7.45095479254286,7.38589349335032,7.14553155109717,7.19705542039471,7.51737304911169,6.42726300579001,6.27458513686874,6.59291139890125,6.52330628032185,6.49198040203732,6.76284851246362,6.60840775909117,6.4958500899934,6.43945497738386,6.13262952522908,6.32856824557696,6.74320172719169,6.467894272704,6.42210683763386,6.32893676866714,6.27199023530351,6.36582362578944,6.7838433845398
"10382321",8.59864335412446,7.99597202409745,7.70208608469019,8.21818147777698,8.07346596939253,8.7375905670744,7.66202773717703,8.42038151606474,7.96385699244659,8.27325073665036,7.30808232557262,7.95470995693275,8.15445525422974,8.5593399070758,8.66813175779976,8.73724096471444,8.49404790940303,8.669251590091,6.98551242890794,8.17745849951625,7.9084363029018,8.24379530559872,7.83046836641716,8.43572064586922
"10418053",8.62538522916325,8.12992435192409,8.07626770519496,7.7389893873049,8.35284659072511,8.83517364772968,8.97720439892137,8.79819151833857,8.63910130948307,9.12276222007711,8.78028827156597,8.92634832535747,9.44136209375816,9.43375748499004,9.37762433785978,9.40908857122182,9.3969214102175,9.41025945383315,9.62927781258224,9.3947845167743,9.37363729885834,9.7945397021238,9.5897572888026,9.66092750386492
"10530692",8.65584710183865,7.88047220179938,7.99111875649074,7.43705965624154,8.0660734100316,8.94866924473854,7.88754815547835,8.17467988773791,7.49553918203766,8.13302725881929,6.99802119181066,7.57357605878466,8.80779448065199,8.36652070489408,8.27768726801936,8.43849603408013,8.70178849593834,8.96755929557626,7.53374163292964,7.42867474277412,7.24766744009488,7.66573749344029,7.24125927508067,7.37238484303514
"10365987",7.92277118277377,8.50286786587809,8.3538950687524,8.86350356689084,8.24340211634865,6.98205411754282,7.49123454187092,7.21632944745722,7.18653114546134,7.26185254003341,7.77523896431677,6.29556139691699,8.1604810512391,8.44496296950421,8.35427893760193,8.36135146696856,8.7901299714422,7.59477436023089,6.7133340469609,6.90312079547953,6.73972520107316,5.88279674528404,6.54870252149535,5.46902572031757
"10520612",6.19131698825447,6.14982063018173,6.16033007030934,5.75672200179328,6.42114568674663,6.21526486365416,5.53482816803862,5.45159090741392,5.41280298849835,5.67526784444577,5.55251364324594,5.38988904750586,5.84730768187568,5.64099993120763,5.80349048041345,5.70214554469481,5.72345607190183,5.87485533594836,5.40374643240889,5.53434299106658,5.6181512150817,5.44456364165597,5.33399294820632,5.39656678726361
"10462796",3.95706788393659,3.74563724215485,4.05627121609297,3.87067055047509,3.65504833985102,4.02805244444443,4.98656419447002,4.75966519219589,4.71851126041669,5.03820178739066,4.99062190770087,4.35694864832584,3.92514913570004,3.76777656333737,4.02541438204507,3.95524786711509,3.94265832629443,3.88646518605983,4.67976360232624,4.83832345655788,4.49480076688381,4.6775809108488,4.91294540889459,4.67192255297215
"10408975",8.14967202912252,8.15503439841386,8.18039155308038,7.78268024140609,8.2030962622427,8.36963691805847,8.25432522875993,8.10122067381031,8.21506703527118,8.4366449681531,8.30465195566978,8.48363203144959,8.67637478361668,8.41303002853773,8.37670913209508,8.39389661543556,8.40304518478885,8.41342781156242,8.678844873701,8.62358094685559,8.67929577141993,8.71655337175622,8.74037884129516,8.8965591415574
"10488156",8.49759547609552,8.68886849647606,8.68195735639208,8.23726169318169,8.65206445250454,8.76118228073844,8.0927214104662,7.78661015626123,7.92506804611955,8.18255098425692,8.15730913581509,7.91208800640449,8.12125496381891,8.58210495759999,8.77856239751908,8.46453999039396,8.72458227946167,8.57850440544189,7.54818931776583,7.6218621772746,7.53529164766563,7.96465592155595,7.75588959534708,7.7409296885658
"10377982",7.81737684033198,8.14102696932917,7.84526981231995,8.79043897413524,8.10023605659527,7.85213028463546,7.3098241001274,6.94532622838467,6.87151468257999,7.3309032800741,7.0459082803344,7.29550701977235,7.48440856400034,7.67921151855091,7.82152500014459,7.70550745349341,7.72972013348408,7.6726909577258,7.02289027040837,7.07833619916824,7.08175352878406,7.23561345815619,7.26094465710601,7.58941538657039
"10431659",7.09374939078796,7.08224773500073,6.91207947163889,6.86896803437195,6.79646848658989,7.50022456621683,6.8281058159457,6.66781805805991,6.38512018678347,6.92115626931217,6.5920998167477,6.71333062275029,7.26201717475035,7.43256549883598,7.47036104689893,7.30022561607367,7.26308508813947,7.27317544965249,6.82568570971569,6.52014399415938,6.34992153722589,6.9587092103712,6.63897975729252,7.04534336572062
"10394158",7.18033707354494,7.7811863512143,7.47920170145251,6.80547116276342,7.4932220069823,7.6855681967631,6.87300408453548,6.91025120161256,7.02877446885231,7.02339536260745,7.39659869416561,7.27767065215708,7.018470907893,6.81273702125688,6.98015807498723,6.61176369453987,6.81977397314765,6.75264623548937,7.00779601477057,7.12448416375917,7.14041655755547,7.13829370648093,7.19191744952132,7.50252333132309
